season,week,game_date,team,opponent,result,rating,rank
2019,4,2019-09-21,Baylor,Rice,W 21-13,1591.4,17
2019,4,2019-09-21,Oregon,Stanford,W 21-6,1589.3,18
2019,4,2019-09-22,Nebraska,Illinois,W 42-38,1589.3,19
2019,4,2019-09-21,Texas,Oklahoma State,W 36-30,1584.8,20
2019,4,2019-09-22,Notre Dame,Georgia,L 17-23,1580.3,21
2019,4,2019-09-21,California,Ole Miss,W 28-20,1578.8,22
2019,4,2019-09-21,USC,Utah,W 30-23,1578.2,23
2019,4,2019-09-21,UAB,South Alabama,W 35-3,1576.3,24
2019,4,2019-09-21,App State,North Carolina,W 34-31,1575.6,25
2019,4,2019-09-21,Utah,USC,L 23-30,1572.7,26
2019,4,2019-09-21,Mississippi State,Kentucky,W 28-13,1569.3,27
2019,4,2019-09-21,Army,Morgan State,W 52-21,1569.2,28
2019,4,2019-09-21,Missouri,South Carolina,W 34-14,1558.3,29
2019,4,2019-09-22,Arizona State,Colorado,L 31-34,1557.6,30
2019,4,2019-09-22,Washington State,UCLA,L 63-67,1557.5,31
2019,4,2019-09-22,Colorado,Arizona State,W 34-31,1551.3,32
2019,4,2019-09-21,Iowa State,UL Monroe,W 72-20,1549.4,33
2019,4,2019-09-21,Wyoming,Tulsa,L 21-24,1548.7,34
2019,4,2019-09-21,Louisiana,Ohio,W 45-25,1548.4,35
2019,4,2019-09-22,San Diego State,Utah State,L 17-23,1547.5,36
2019,4,2019-09-21,TCU,SMU,L 38-41,1546.7,37
2019,4,2019-09-21,Coastal Carolina,Massachusetts,W 62-28,1546.1,38
2019,4,2019-09-21,Louisiana Tech,Florida International,W 43-31,1544.8,39
2019,4,2019-09-22,Utah State,San Diego State,W 23-17,1542.0,40
2019,4,2019-09-21,West Virginia,Kansas,W 29-24,1539.7,41
2019,4,2019-09-21,Eastern Michigan,Central Connecticut,W 34-29,1537.1,42
2019,4,2019-09-22,Illinois,Nebraska,L 38-42,1533.8,43
2019,4,2019-09-20,Tulane,Houston,W 38-31,1529.7,44
2019,4,2019-09-21,Michigan,Wisconsin,L 14-35,1527.4,45
2019,4,2019-09-21,Indiana,UConn,W 38-3,1527.2,46
2019,4,2019-09-21,Troy,Akron,W 35-7,1524.1,47
2019,4,2019-09-21,Boston College,Rutgers,W 30-16,1523.6,48
2019,4,2019-09-21,Air Force,Boise State,L 19-30,1521.7,49
2019,4,2019-09-21,NC State,Ball State,W 34-23,1514.1,50
2019,4,2019-09-22,Nevada,UTEP,W 37-21,1512.5,51
2019,4,2019-09-22,Toledo,Colorado State,W 41-35,1511.7,52
2019,4,2019-09-21,Kansas,West Virginia,L 24-29,1508.8,53
2019,4,2019-09-21,Kentucky,Mississippi State,L 13-28,1503.2,54
2019,4,2019-09-21,Miami,Central Michigan,W 17-12,1497.0,55
2019,4,2019-09-21,Texas A&M,Auburn,L 20-28,1496.5,56
2019,4,2019-09-22,Hawai'i,Central Arkansas,W 35-16,1495.9,57
2019,4,2019-09-21,North Carolina,App State,L 31-34,1493.0,58
2019,4,2019-09-21,Arkansas State,Southern Illinois,W 41-28,1492.9,59
2019,4,2019-09-21,Western Michigan,Syracuse,L 33-52,1491.4,60
2019,4,2019-09-21,Ole Miss,California,L 20-28,1490.0,61
2019,4,2019-09-21,Florida State,Louisville,W 35-24,1489.4,62
2019,4,2019-09-21,San José State,Arkansas,W 31-24,1488.7,63
2019,4,2019-09-21,Tulsa,Wyoming,W 24-21,1488.6,64
2019,4,2019-09-21,Syracuse,Western Michigan,W 52-33,1488.3,65
2019,4,2019-09-21,Southern Miss,Alabama,L 7-49,1485.7,66
2019,4,2019-09-21,North Texas,UTSA,W 45-3,1481.9,67
2019,4,2019-09-21,Charlotte,Clemson,L 10-52,1478.9,68
2019,4,2019-09-21,Louisville,Florida State,L 24-35,1477.4,69
2019,4,2019-09-21,Central Michigan,Miami,L 12-17,1475.8,70
2019,4,2019-09-21,Pittsburgh,UCF,W 35-34,1475.6,71
2019,4,2019-09-21,New Mexico,New Mexico State,W 55-52,1473.6,72
2019,4,2019-09-21,Temple,Buffalo,L 22-38,1472.8,73
2019,4,2019-09-21,Buffalo,Temple,W 38-22,1468.1,74
2019,4,2019-09-21,Kent State,Bowling Green,W 62-20,1465.0,75
2019,4,2019-09-21,Liberty,Hampton,W 62-27,1459.2,76
2019,4,2019-09-22,Fresno State,Sacramento State,W 34-20,1457.7,77
2019,4,2019-09-21,Arkansas,San José State,L 24-31,1456.8,78
2019,4,2019-09-21,Georgia State,Texas State,L 34-37,1454.5,79
2019,4,2019-09-21,Florida Atlantic,Wagner,W 42-7,1451.4,80
2019,4,2019-09-21,BYU,Washington,L 19-45,1448.9,81
2019,4,2019-09-21,Northwestern,Michigan State,L 10-31,1444.6,82
2019,4,2019-09-21,Old Dominion,Virginia,L 17-28,1439.4,83
2019,4,2019-09-21,UL Monroe,Iowa State,L 20-72,1438.8,84
2019,4,2019-09-21,Rutgers,Boston College,L 16-30,1438.6,85
2019,4,2019-09-21,East Carolina,William & Mary,W 19-7,1433.4,86
2019,4,2019-09-20,Houston,Tulane,L 31-38,1425.0,87
2019,4,2019-09-21,Stanford,Oregon,L 6-21,1421.2,88
2019,4,2019-09-21,Tennessee,Florida,L 3-34,1417.8,89
2019,4,2019-09-21,UConn,Indiana,L 3-38,1414.7,90
2019,4,2019-09-21,Miami (OH),Ohio State,L 5-76,1408.5,91
2019,4,2019-09-21,Texas State,Georgia State,W 37-34,1408.2,92
2019,4,2019-09-21,South Carolina,Missouri,L 14-34,1408.1,93
2019,4,2019-09-21,Ohio,Louisiana,L 25-45,1404.8,94
2019,4,2019-09-21,Florida International,Louisiana Tech,L 31-43,1402.1,95
2019,4,2019-09-22,UCLA,Washington State,W 67-63,1401.9,96
2019,4,2019-09-22,UTEP,Nevada,L 21-37,1394.4,97
2019,4,2019-09-21,Ball State,NC State,L 23-34,1389.9,98
2019,4,2019-09-21,South Alabama,UAB,L 3-35,1377.0,99
2019,4,2019-09-22,Colorado State,Toledo,L 35-41,1376.2,100
2019,4,2019-09-21,UTSA,North Texas,L 3-45,1363.7,101
2019,4,2019-09-21,Vanderbilt,LSU,L 38-66,1358.4,102
2019,4,2019-09-21,New Mexico State,New Mexico,L 52-55,1351.6,103
2019,4,2019-09-21,Bowling Green,Kent State,L 20-62,1348.0,104
2019,4,2019-09-21,Rice,Baylor,L 13-21,1337.4,105
2019,4,2019-09-21,Akron,Troy,L 7-35,1312.5,106
2019,4,2019-09-21,Massachusetts,Coastal Carolina,L 28-62,1292.9,107
2019,5,2019-09-28,Ohio State,Nebraska,W 48-7,1732.9,1
2019,5,2019-09-28,Alabama,Ole Miss,W 59-31,1690.0,2
2019,5,2019-09-28,Clemson,North Carolina,W 21-20,1680.5,3
2019,5,2019-09-28,Auburn,Mississippi State,W 56-23,1670.9,4
2019,5,2019-09-28,Wisconsin,Northwestern,W 24-15,1668.3,5
2019,5,2019-09-28,SMU,South Florida,W 48-21,1662.8,6
2019,5,2019-09-28,Penn State,Maryland,W 59-0,1645.8,7
2019,5,2019-09-28,Michigan State,Indiana,W 40-31,1632.6,8
2019,5,2019-09-28,Oklahoma,Texas Tech,W 55-16,1630.5,9
2019,5,2019-09-28,Washington,USC,W 28-14,1630.5,10
2019,5,2019-09-27,Memphis,Navy,W 35-23,1627.6,11
2019,5,2019-09-28,Oklahoma State,Kansas State,W 26-13,1627.0,12
2019,5,2019-09-28,Wake Forest,Boston College,W 27-24,1626.7,13
2019,5,2019-09-28,Iowa,Middle Tennessee,W 48-3,1623.8,14
2019,5,2019-09-28,Florida,Towson,W 38-0,1616.4,15
2019,5,2019-09-28,Notre Dame,Virginia,W 35-20,1615.3,16
2019,5,2019-09-28,UCF,UConn,W 56-21,1610.7,17
2019,5,2019-09-29,Utah,Washington State,W 38-13,1607.7,18
2019,5,2019-09-28,App State,Coastal Carolina,W 56-37,1606.0,19
2019,5,2019-09-28,Baylor,Iowa State,W 23-21,1602.0,20
2019,5,2019-09-28,Arizona State,California,W 24-17,1593.4,21
2019,5,2019-09-28,TCU,Kansas,W 51-14,1582.3,22
2019,5,2019-09-28,Cincinnati,Marshall,W 52-14,1582.2,23
2019,5,2019-09-28,Louisiana,Georgia Southern,W 37-24,1582.2,24
2019,5,2019-09-28,Kansas State,Oklahoma State,L 13-26,1578.4,25
2019,5,2019-09-27,Duke,Virginia Tech,W 45-10,1576.1,26
2019,5,2019-09-28,Minnesota,Purdue,W 38-31,1573.9,27
2019,5,2019-09-28,Virginia,Notre Dame,L 20-35,1572.4,28
2019,5,2019-09-29,Wyoming,UNLV,W 53-17,1570.0,29
2019,5,2019-09-29,Hawai'i,Nevada,W 54-3,1563.4,30
2019,5,2019-09-28,Michigan,Rutgers,W 52-0,1558.6,31
2019,5,2019-09-28,Louisiana Tech,Rice,W 23-20,1557.9,32
2019,5,2019-09-28,Utah State,Colorado State,W 34-24,1555.1,33
2019,5,2019-09-28,Air Force,San José State,W 41-24,1550.6,34
2019,5,2019-09-28,USC,Washington,L 14-28,1550.1,35
2019,5,2019-09-28,California,Arizona State,L 17-24,1543.0,36
2019,5,2019-09-29,Arizona,UCLA,W 20-17,1541.9,37
2019,5,2019-09-28,Mississippi State,Auburn,L 23-56,1539.4,38
2019,5,2019-09-28,Nebraska,Ohio State,L 7-48,1539.2,39
2019,5,2019-09-28,Iowa State,Baylor,L 21-23,1538.8,40
2019,5,2019-09-28,UAB,Western Kentucky,L 13-20,1537.9,41
2019,5,2019-09-28,Toledo,BYU,W 28-21,1530.1,42
2019,5,2019-09-28,Arkansas State,Troy,W 50-43,1529.3,43
2019,5,2019-09-28,Florida State,NC State,W 31-13,1526.2,44
2019,5,2019-09-29,Washington State,Utah,L 13-38,1522.5,45
2019,5,2019-09-28,Western Michigan,Central Michigan,W 31-15,1521.8,46
2019,5,2019-09-27,Navy,Memphis,L 23-35,1520.5,47
2019,5,2019-09-28,Texas A&M,Arkansas,W 31-27,1517.4,48
2019,5,2019-09-28,Coastal Carolina,App State,L 37-56,1515.8,49
2019,5,2019-09-28,Indiana,Michigan State,L 31-40,1508.9,50
2019,5,2019-09-28,Southern Miss,UTEP,W 31-13,1508.6,51
2019,5,2019-09-28,Boston College,Wake Forest,L 24-27,1504.6,52
2019,5,2019-09-28,Temple,Georgia Tech,W 24-2,1502.8,53
2019,5,2019-09-28,Florida Atlantic,Charlotte,W 45-27,1502.6,54
2019,5,2019-09-28,Syracuse,Holy Cross,W 41-3,1495.1,55
2019,5,2019-09-29,Fresno State,New Mexico State,W 30-17,1491.9,56
2019,5,2019-09-28,Maryland,Penn State,L 0-59,1488.1,57
2019,5,2019-09-28,Troy,Arkansas State,L 43-50,1487.7,58
2019,5,2019-09-28,North Carolina,Clemson,L 20-21,1485.9,59
2019,5,2019-09-28,Liberty,New Mexico,W 17-10,1484.2,60
2019,5,2019-09-29,Houston,North Texas,W 46-25,1481.4,61
2019,5,2019-09-28,Texas Tech,Oklahoma,L 16-55,1480.0,62
2019,5,2019-09-28,Pittsburgh,Delaware,W 17-14,1479.4,63
2019,5,2019-09-28,NC State,Florida State,L 13-31,1477.3,64
2019,5,2019-09-28,Kansas,TCU,L 14-51,1473.1,65
2019,5,2019-09-28,Ole Miss,Alabama,L 31-59,1473.1,66
2019,5,2019-09-28,Western Kentucky,UAB,W 20-13,1466.5,67
2019,5,2019-09-28,UL Monroe,South Alabama,W 30-17,1462.1,68
2019,5,2019-09-27,Virginia Tech,Duke,L 10-45,1460.5,69
2019,5,2019-09-28,San José State,Air Force,L 24-41,1459.8,70
2019,5,2019-09-28,Kentucky,South Carolina,L 7-24,1457.3,71
2019,5,2019-09-28,East Carolina,Old Dominion,W 24-21,1456.6,72
2019,5,2019-09-28,South Carolina,Kentucky,W 24-7,1453.9,73
2019,5,2019-09-28,New Mexico,Liberty,L 10-17,1448.6,74
2019,5,2019-09-28,Miami (OH),Buffalo,W 34-20,1446.8,75
2019,5,2019-09-28,Central Michigan,Western Michigan,L 15-31,1445.4,76
2019,5,2019-09-28,Stanford,Oregon State,W 31-28,1445.0,77
2019,5,2019-09-29,Nevada,Hawai'i,L 3-54,1445.0,78
2019,5,2019-09-28,Marshall,Cincinnati,L 14-52,1439.9,79
2019,5,2019-09-28,Arkansas,Texas A&M,L 27-31,1435.8,80
2019,5,2019-09-28,Northwestern,Wisconsin,L 15-24,1434.8,81
2019,5,2019-09-28,BYU,Toledo,L 21-28,1430.6,82
2019,5,2019-09-28,Buffalo,Miami (OH),L 20-34,1429.8,83
2019,5,2019-09-28,Charlotte,Florida Atlantic,L 27-45,1427.6,84
2019,5,2019-09-29,North Texas,Houston,L 25-46,1425.5,85
2019,5,2019-09-28,Texas State,Nicholls,W 24-3,1424.3,86
2019,5,2019-09-28,Purdue,Minnesota,L 31-38,1422.5,87
2019,5,2019-09-28,Oregon State,Stanford,L 28-31,1417.2,88
2019,5,2019-09-28,Old Dominion,East Carolina,L 21-24,1416.2,89
2019,5,2019-09-28,Rutgers,Michigan,L 0-52,1407.4,90
2019,5,2019-09-28,Georgia Southern,Louisiana,L 24-37,1405.2,91
2019,5,2019-09-28,Northern Illinois,Vanderbilt,L 18-24,1401.9,92
2019,5,2019-09-28,Georgia Tech,Temple,L 2-24,1399.6,93
2019,5,2019-09-28,UConn,UCF,L 21-56,1396.2,94
2019,5,2019-09-29,UCLA,Arizona,L 17-20,1392.9,95
2019,5,2019-09-28,South Florida,SMU,L 21-48,1392.3,96
2019,5,2019-09-28,Vanderbilt,Northern Illinois,W 24-18,1387.1,97
2019,5,2019-09-28,Middle Tennessee,Iowa,L 3-48,1383.2,98
2019,5,2019-09-29,UNLV,Wyoming,L 17-53,1377.4,99
2019,5,2019-09-28,UTEP,Southern Miss,L 13-31,1371.5,100
2019,5,2019-09-28,Colorado State,Utah State,L 24-34,1363.1,101
2019,5,2019-09-28,South Alabama,UL Monroe,L 17-30,1353.6,102
2019,5,2019-09-28,Rice,Louisiana Tech,L 20-23,1324.3,103
2019,5,2019-09-28,Massachusetts,Akron,W 37-29,1319.8,104
2019,5,2019-09-29,New Mexico State,Fresno State,L 17-30,1317.4,105
2019,5,2019-09-28,Akron,Massachusetts,L 29-37,1285.5,106
2019,6,2019-10-05,Ohio State,Michigan State,W 34-10,1752.9,1
2019,6,2019-10-05,Wisconsin,Kent State,W 48-0,1685.9,2
2019,6,2019-10-05,Georgia,Tennessee,W 43-14,1679.0,3
2019,6,2019-10-05,SMU,Tulsa,W 43-37,1673.0,4
2019,6,2019-10-05,LSU,Utah State,W 42-6,1670.9,5
2019,6,2019-10-05,Oklahoma,Kansas,W 45-20,1666.8,6
2019,6,2019-10-05,Memphis,UL Monroe,W 52-33,1660.1,7
2019,6,2019-10-05,Penn State,Purdue,W 35-7,1659.5,8
2019,6,2019-10-05,Baylor,Kansas State,W 31-12,1649.3,9
2019,6,2019-10-05,Florida,Auburn,W 24-13,1645.2,10
2019,6,2019-10-05,Auburn,Florida,L 13-24,1642.1,11
2019,6,2019-10-06,Boise State,UNLV,W 38-13,1633.9,12
2019,6,2019-10-05,Notre Dame,Bowling Green,W 52-0,1628.1,13
2019,6,2019-10-05,Texas,West Virginia,W 42-31,1622.3,14
2019,6,2019-10-05,Michigan State,Ohio State,L 10-34,1612.6,15
2019,6,2019-10-06,Oregon,California,W 17-7,1612.0,16
2019,6,2019-10-05,Minnesota,Illinois,W 40-17,1604.7,17
2019,6,2019-10-05,Cincinnati,UCF,W 27-24,1599.8,18
2019,6,2019-10-05,Iowa,Michigan,L 3-10,1593.8,19
2019,6,2019-10-05,UCF,Cincinnati,L 24-27,1593.1,20
2019,6,2019-10-06,Washington,Stanford,L 13-23,1589.9,21
2019,6,2019-10-05,Michigan,Iowa,W 10-3,1588.6,22
2019,6,2019-10-05,Missouri,Troy,W 42-10,1588.1,23
2019,6,2019-10-05,Oklahoma State,Texas Tech,L 35-45,1582.8,24
2019,6,2019-10-05,Iowa State,TCU,W 49-24,1582.4,25
2019,6,2019-10-06,San Diego State,Colorado State,W 24-10,1575.1,26
2019,6,2019-10-05,Arizona,Colorado,W 35-30,1572.2,27
2019,6,2019-10-05,Tulane,Army,W 42-33,1570.6,28
2019,6,2019-10-05,Toledo,Western Michigan,W 31-24,1553.0,29
2019,6,2019-10-05,Navy,Air Force,W 34-25,1549.9,30
2019,6,2019-10-05,UAB,Rice,W 35-20,1549.7,31
2019,6,2019-10-06,Duke,Pittsburgh,L 30-33,1549.5,32
2019,6,2019-10-05,Nebraska,Northwestern,W 13-10,1549.4,33
2019,6,2019-10-05,Maryland,Rutgers,W 48-7,1539.9,34
2019,6,2019-10-04,Temple,East Carolina,W 27-17,1538.9,35
2019,6,2019-10-05,TCU,Iowa State,L 24-49,1538.7,36
2019,6,2019-10-05,Kansas State,Baylor,L 12-31,1531.0,37
2019,6,2019-10-05,Army,Tulane,L 33-42,1528.3,38
2019,6,2019-10-05,Utah State,LSU,L 6-42,1526.5,39
2019,6,2019-10-05,North Carolina,Georgia Tech,W 38-22,1524.6,40
2019,6,2019-10-05,Texas Tech,Oklahoma State,W 45-35,1524.1,41
2019,6,2019-10-05,Air Force,Navy,L 25-34,1521.2,42
2019,6,2019-10-05,Colorado,Arizona,L 30-35,1521.0,43
2019,6,2019-10-06,California,Oregon,L 7-17,1520.3,44
2019,6,2019-10-05,Western Kentucky,Old Dominion,W 20-3,1509.6,45
2019,6,2019-10-06,Pittsburgh,Duke,W 33-30,1506.1,46
2019,6,2019-10-05,Illinois,Minnesota,L 17-40,1502.9,47
2019,6,2019-10-06,Liberty,New Mexico State,W 20-13,1502.9,48
2019,6,2019-10-05,West Virginia,Texas,L 31-42,1502.2,49
2019,6,2019-10-05,Ole Miss,Vanderbilt,W 31-6,1499.1,50
2019,6,2019-10-05,Western Michigan,Toledo,L 24-31,1498.8,51
2019,6,2019-10-05,Central Michigan,Eastern Michigan,W 42-16,1497.2,52
2019,6,2019-10-05,Virginia Tech,Miami,W 42-35,1497.2,53
2019,6,2019-10-05,Georgia State,Arkansas State,W 52-38,1494.8,54
2019,6,2019-10-05,Louisville,Boston College,W 41-39,1491.3,55
2019,6,2019-10-05,Boston College,Louisville,L 39-41,1490.7,56
2019,6,2019-10-05,Arkansas State,Georgia State,L 38-52,1489.1,57
2019,6,2019-10-05,San José State,New Mexico,W 32-21,1486.9,58
2019,6,2019-10-06,Stanford,Washington,W 23-13,1485.6,59
2019,6,2019-10-05,Eastern Michigan,Central Michigan,L 16-42,1485.3,60
2019,6,2019-10-05,Tulsa,SMU,L 37-43,1478.4,61
2019,6,2019-10-06,Oregon State,UCLA,W 48-31,1462.9,62
2019,6,2019-10-05,Miami,Virginia Tech,L 35-42,1460.2,63
2019,6,2019-10-05,Troy,Missouri,L 10-42,1457.9,64
2019,6,2019-10-05,Kent State,Wisconsin,L 0-48,1447.4,65
2019,6,2019-10-05,South Florida,UConn,W 48-22,1447.4,66
2019,6,2019-10-05,Kansas,Oklahoma,L 20-45,1436.9,67
2019,6,2019-10-05,Florida International,Massachusetts,W 44-0,1432.9,68
2019,6,2019-10-05,UL Monroe,Memphis,L 33-52,1429.7,69
2019,6,2019-10-03,Georgia Southern,South Alabama,W 20-17,1425.8,70
2019,6,2019-10-05,Ball State,Northern Illinois,W 27-20,1425.2,71
2019,6,2019-10-05,Northwestern,Nebraska,L 10-13,1424.6,72
2019,6,2019-10-05,New Mexico,San José State,L 21-32,1421.5,73
2019,6,2019-10-04,East Carolina,Temple,L 17-27,1420.6,74
2019,6,2019-10-05,Middle Tennessee,Marshall,W 24-13,1418.0,75
2019,6,2019-10-05,Buffalo,Ohio,L 20-21,1417.8,76
2019,6,2019-10-05,Ohio,Buffalo,W 21-20,1416.9,77
2019,6,2019-10-05,Purdue,Penn State,L 7-35,1408.8,78
2019,6,2019-10-05,Marshall,Middle Tennessee,L 13-24,1405.1,79
2019,6,2019-10-06,UTSA,UTEP,W 26-16,1404.0,80
2019,6,2019-10-05,Tennessee,Georgia,L 14-43,1388.4,81
2019,6,2019-10-05,Old Dominion,Western Kentucky,L 3-20,1373.1,82
2019,6,2019-10-05,Northern Illinois,Ball State,L 20-27,1366.7,83
2019,6,2019-10-05,Vanderbilt,Ole Miss,L 6-31,1361.2,84
2019,6,2019-10-05,Georgia Tech,North Carolina,L 22-38,1361.0,85
2019,6,2019-10-05,Rutgers,Maryland,L 7-48,1355.7,86
2019,6,2019-10-06,UNLV,Boise State,L 13-38,1348.9,87
2019,6,2019-10-06,UCLA,Oregon State,L 31-48,1347.3,88
2019,6,2019-10-05,UConn,South Florida,L 22-48,1341.2,89
2019,6,2019-10-06,Colorado State,San Diego State,L 10-24,1335.5,90
2019,6,2019-10-05,Bowling Green,Notre Dame,L 0-52,1335.2,91
2019,6,2019-10-03,South Alabama,Georgia Southern,L 17-20,1333.0,92
2019,6,2019-10-06,UTEP,UTSA,L 16-26,1331.2,93
2019,6,2019-10-05,Rice,UAB,L 20-35,1312.5,94
2019,6,2019-10-06,New Mexico State,Liberty,L 13-20,1298.7,95
2019,6,2019-10-05,Massachusetts,Florida International,L 0-44,1289.0,96
2019,7,2019-10-12,Alabama,Texas A&M,W 47-28,1716.4,1
2019,7,2019-10-12,Wisconsin,Michigan State,W 38-0,1711.6,2
2019,7,2019-10-12,Clemson,Florida State,W 45-14,1697.2,3
2019,7,2019-10-13,LSU,Florida,W 42-28,1694.1,4
2019,7,2019-10-12,Oklahoma,Texas,W 34-27,1689.0,5
2019,7,2019-10-12,Penn State,Iowa,W 17-12,1681.0,6
2019,7,2019-10-12,Baylor,Texas Tech,W 33-30,1657.0,7
2019,7,2019-10-13,Boise State,Hawai'i,W 59-37,1656.2,8
2019,7,2019-10-12,Georgia,South Carolina,L 17-20,1654.2,9
2019,7,2019-10-13,Utah,Oregon State,W 52-7,1644.6,10
2019,7,2019-10-12,Memphis,Temple,L 28-30,1644.4,11
2019,7,2019-10-10,App State,Louisiana,W 17-7,1643.9,12
2019,7,2019-10-12,Notre Dame,USC,W 30-27,1637.6,13
2019,7,2019-10-12,Oregon,Colorado,W 45-3,1636.4,14
2019,7,2019-10-13,Washington,Arizona,W 51-27,1632.9,15
2019,7,2019-10-12,Minnesota,Nebraska,W 34-7,1630.0,16
2019,7,2019-10-12,Cincinnati,Houston,W 38-23,1628.7,17
2019,7,2019-10-13,Florida,LSU,L 28-42,1621.9,18
2019,7,2019-10-12,Michigan,Illinois,W 42-25,1621.5,19
2019,7,2019-10-12,Iowa State,West Virginia,W 38-14,1619.6,20
2019,7,2019-10-12,Arizona State,Washington State,W 38-34,1604.8,21
2019,7,2019-10-12,Missouri,Ole Miss,W 38-27,1604.3,22
2019,7,2019-10-12,Wake Forest,Louisville,L 59-62,1603.5,23
2019,7,2019-10-12,Texas,Oklahoma,L 27-34,1600.0,24
2019,7,2019-10-12,Navy,Tulsa,W 45-17,1597.6,25
2019,7,2019-10-13,San Diego State,Wyoming,W 26-22,1590.1,26
2019,7,2019-10-12,Michigan State,Wisconsin,L 0-38,1586.9,27
2019,7,2019-10-12,Tulane,UConn,W 49-7,1582.9,28
2019,7,2019-10-12,UAB,UTSA,W 33-14,1578.5,29
2019,7,2019-10-12,Iowa,Penn State,L 12-17,1572.4,30
2019,7,2019-10-12,Louisiana Tech,Massachusetts,W 69-21,1568.2,31
2019,7,2019-10-12,Duke,Georgia Tech,W 41-23,1561.4,32
2019,7,2019-10-13,Wyoming,San Diego State,L 22-26,1555.0,33
2019,7,2019-10-12,Temple,Memphis,W 30-28,1554.6,34
2019,7,2019-10-12,Air Force,Fresno State,W 43-24,1551.6,35
2019,7,2019-10-10,Louisiana,App State,L 7-17,1544.3,36
2019,7,2019-10-12,Virginia,Miami,L 9-17,1541.8,37
2019,7,2019-10-13,Hawai'i,Boise State,L 37-59,1541.2,38
2019,7,2019-10-12,USC,Notre Dame,L 27-30,1540.6,39
2019,7,2019-10-12,Western Kentucky,Army,W 17-8,1533.1,40
2019,7,2019-10-12,Georgia State,Coastal Carolina,W 31-21,1529.2,41
2019,7,2019-10-13,Arizona,Washington,L 27-51,1529.2,42
2019,7,2019-10-12,Southern Miss,North Texas,W 45-27,1528.4,43
2019,7,2019-10-12,Indiana,Rutgers,W 35-0,1526.3,44
2019,7,2019-10-12,Nebraska,Minnesota,L 7-34,1524.1,45
2019,7,2019-10-12,Western Michigan,Miami (OH),W 38-16,1523.0,46
2019,7,2019-10-12,Florida Atlantic,Middle Tennessee,W 28-13,1521.1,47
2019,7,2019-10-12,Texas Tech,Baylor,L 30-33,1516.5,48
2019,7,2019-10-12,Louisville,Wake Forest,W 62-59,1514.5,49
2019,7,2019-10-12,Washington State,Arizona State,L 34-38,1511.1,50
2019,7,2019-10-12,Florida State,Clemson,L 14-45,1509.5,51
2019,7,2019-10-12,Central Michigan,New Mexico State,W 42-28,1507.6,52
2019,7,2019-10-12,Toledo,Bowling Green,L 7-20,1504.9,53
2019,7,2019-10-12,Army,Western Kentucky,L 8-17,1504.8,54
2019,7,2019-10-12,Mississippi State,Tennessee,L 10-20,1502.2,55
2019,7,2019-10-12,Virginia Tech,Rhode Island,W 34-17,1500.9,56
2019,7,2019-10-11,NC State,Syracuse,W 16-10,1497.0,57
2019,7,2019-10-12,Colorado,Oregon,L 3-45,1496.6,58
2019,7,2019-10-12,Maryland,Purdue,L 14-40,1491.4,59
2019,7,2019-10-12,Texas A&M,Alabama,L 28-47,1491.0,60
2019,7,2019-10-12,Miami,Virginia,W 17-9,1490.8,61
2019,7,2019-10-12,Ole Miss,Missouri,L 27-38,1482.8,62
2019,7,2019-10-12,Coastal Carolina,Georgia State,L 21-31,1481.3,63
2019,7,2019-10-12,South Carolina,Georgia,W 20-17,1478.6,64
2019,7,2019-10-12,Kent State,Akron,W 26-3,1476.4,65
2019,7,2019-10-11,Syracuse,NC State,L 10-16,1475.3,66
2019,7,2019-10-12,San José State,Nevada,L 38-41,1471.5,67
2019,7,2019-10-12,Kentucky,Arkansas,W 24-20,1471.4,68
2019,7,2019-10-12,Illinois,Michigan,L 25-42,1470.0,69
2019,7,2019-10-12,West Virginia,Iowa State,L 14-38,1465.0,70
2019,7,2019-10-12,Florida International,Charlotte,W 48-23,1463.2,71
2019,7,2019-10-11,UL Monroe,Texas State,W 24-14,1462.4,72
2019,7,2019-10-12,South Florida,BYU,W 27-23,1461.7,73
2019,7,2019-10-12,Fresno State,Air Force,L 24-43,1461.5,74
2019,7,2019-10-12,Nevada,San José State,W 41-38,1460.4,75
2019,7,2019-10-12,Purdue,Maryland,W 40-14,1457.3,76
2019,7,2019-10-12,Eastern Michigan,Ball State,L 23-29,1455.6,77
2019,7,2019-10-12,Ball State,Eastern Michigan,W 29-23,1454.9,78
2019,7,2019-10-12,Houston,Cincinnati,L 23-38,1452.5,79
2019,7,2019-10-12,Tulsa,Navy,L 17-45,1430.7,80
2019,7,2019-10-12,Marshall,Old Dominion,W 31-17,1427.8,81
2019,7,2019-10-13,Oregon State,Utah,L 7-52,1426.0,82
2019,7,2019-10-12,Tennessee,Mississippi State,W 20-10,1425.6,83
2019,7,2019-10-12,Miami (OH),Western Michigan,L 16-38,1422.7,84
2019,7,2019-10-12,Arkansas,Kentucky,L 20-24,1421.8,85
2019,7,2019-10-12,BYU,South Florida,L 23-27,1416.2,86
2019,7,2019-10-12,North Texas,Southern Miss,L 27-45,1405.7,87
2019,7,2019-10-12,Middle Tennessee,Florida Atlantic,L 13-28,1399.5,88
2019,7,2019-10-12,Charlotte,Florida International,L 23-48,1397.3,89
2019,7,2019-10-12,Ohio,Northern Illinois,L 36-39,1396.0,90
2019,7,2019-10-12,UNLV,Vanderbilt,W 34-10,1394.4,91
2019,7,2019-10-11,Texas State,UL Monroe,L 14-24,1391.6,92
